RNO.PA	TSLA
65.020058	222.270004
65.821068	230.009995
66.312012	229.509995
68.542801	228.490005
65.571289	230.610001
67.397255	234.789993
66.65654	230.009995
64.391304	227.199997
63.650574	225.789993
63.90897	230.610001
66.415375	230.029999
65.924431	226.160004
66.441216	229.080002
65.355965	225.649994
66.21727	224.910004
65.459312	225.610001
66.225876	225.589996
64.107063	223.610001
63.245758	223.240005
63.4697	223.509995
63.047661	225
63.616123	222.929993
62.875397	224.839996
63.056274	222.619995
62.255253	220.960007
62.918472	219.990005
62.487816	215.199997
63.185471	211.339996
63.142406	212.009995
62.685917	200.770004
63.926189	197.779999
64.554939	NA
64.201813	202.830002
64.270721	201.710007
64.046776	197.360001
63.60751	194.470001
62.651459	198.300003
62.031311	196.050003
61.066654	196.410004
61.187241	200.419998
59.740246	205.399994
61.1614	206.339996
60.739357	204.639999
61.953804	205.220001
63.495544	206.429993
62.341385	207.449997
60.928844	208.990005
61.359501	205.809998
62.530884	206.270004
62.212196	200.699997
62.995987	204.029999
63.306053	213.699997
65.097572	211.410004
66.036392	208.460007
65.976105	201
65.373192	196.610001
66.036392	200.949997
65.691872	200.100006
65.028671	201.509995
63.797001	200.240005
65.243996	196.509995
65.493774	193.960007
66.036392	199.100006
66.690987	203.559998
66.828804	199.100006
66.21727	200.089996
66.742668	202.759995
66.070847	202.339996
68.163818	202.240005
68.35331	204.009995
68.387764	199.970001
68.137985	197.729996
66.647926	190.789993
64.486046	188.020004
65.002823	187.419998
64.606628	190.559998
66.518738	193.210007
66.346466	194.940002
64.942535	190.059998
62.617004	185.350006
63.78838	188.559998
63.090725	181.449997
63.865902	183.770004
63.521378	183.929993
63.969254	188.660004
64.038162	185.020004
63.59029	184.520004
64.589401	191.169998
63.59029	193.139999
63.168243	NA
63.185471	196.649994
63.392181	196.119995
63.745319	189.570007
64.029549	189.399994
65.123413	181.880005
63.977879	181.470001
65.709099	186.800003
67.233612	185.850006
68.990677	193.149994
70.894173	192.289993
70.136215000000007	192.179993
69.705559	192.429993
70.747734	198.149994
71.428177	198.690002
72.410065	197.580002
73.426414	202.490005
73.262756	202.729996
74.02932	208.789993
73.900124	207.699997
73.512535	208.449997
73.460861	213.339996
73.503922	219.529999
73.323044	219.740005
72.642616	214.679993
72.789047	213.690002
73.297211	NA
74.218803	216.990005
73.831223	226.990005
74.167137	226.75
74.348007	229.009995
73.831223	231.279999
75.855301	229.869995
76.268723	229.729996
74.287712	229.589996
72.143059	237.75
71.652115	NA
72.685684	235.580002
73.081886	238.360001
74.055168	243.759995
74.046547	244.729996
74.459976	248.919998
74.503044	254.610001
75.700256	254.470001
74.744209	252.509995
73.598671	252.949997
72.453133	250.630005
71.815765	251.929993
73.168015	249.240005
73.202469	251.550003
73.064659	251.330002
72.056931	257.769989
71.152557	257.480011
72.005249	262.079987
71.307594	269.200012
72.186127	269.230011
75.364349	280.600006
77.672653	280.980011
76.527107	279.76001
75.932816	268.950012
75.002602	272.230011
74.451363	NA
74.81311	277.390015
74.459976	273.51001
73.564224	255.990005
72.272263	257
72.220573	246.229996
72.099991	249.990005
74.416916	250.020004
73.969025	250.479996
75.209312	251.570007
74.192978	251.210007
74.442749	248.589996
73.770927	246.869995
73.495316	244.899994
72.926849	243.690002
74.244652	246.169998
73.495316	258
70.799423	255.729996
68.430824	262.049988
67.741791	261.5
68.671997	261.920013
68.430824	250.679993
68.473892	255.009995
69.490242	254.779999
69.636658	263.160004
69.421333	270.220001
70.437675	277.450012
70.230957	277.380005
70.205124	277.920013
70.136215000000007	278.299988
70.007019	298.519989
68.990677	303.700012
67.595367	295
67.535072	298.700012
68.034622	302.540009
68.215492	312.390015
67.922661	308.709991
68.267181	296.839996
67.173317	304
NA	301.440002
67.216385	300.25
68.413605	305.519989
69.731407	302.51001
69.300743	305.600006
71.505692	308.029999
71.677956	313.790009
72.039703	310.170013
71.109489	308.630005
73.736481	314.070007
NA	322.829987
72.987137	318.890015
72.125832	311.019989
72.582329	295.459991
73.598671	308.350006
73.305824	307.190002
73.228302	321.26001
73.857063	325.220001
75.88974	323.100006
76.02755	324.809998
76.432365	315.880005
75.562454	317.01001
74.925079	306.109985
74.236046	313.059998
74.382462	310.829987
74.46859	310.350006
73.900124	303.859985
73.788162	310.220001
73.598671	316.829987
72.926849	325.140015
72.901009	NA
73.150795	335.100006
71.565987	341.01001
73.047424	340.369995
73.391953	339.850006
73.202469	347.320007
72.013863	352.850006
72.857941	359.649994
72.21196	370
72.444519	357.320007
74.072388	359.01001
72.074158	375.950012
71.230072	380.660004
70.782196	375.339996
71.445396	371.399994
71.410957	369.799988
70.713295	372.23999
71.788101	376.399994
72.773338	382.609985
72.012016	383.450012
72.173241	377.48999
71.689575	362.369995
72.137413	371.23999
71.447739	360.75
70.981995	361.609985
72.3255	352.619995
72.065758	NA
71.510445	327.089996
72.647949	308.829987
72.773338	313.220001
72.504639	316.049988
72.97039	327.220001
74.161636	329.519989
74.412415	323.410004
74.708	327.779999
75.603668	319.570007
74.44825	328.23999
74.421379	325.26001
74.672165	329.920013
72.621078	328.399994
72.397156	342.519989
72.253845	339.600006
72.871864	343.850006
72.585243	334.459991
68.895081	335.070007
68.214371	323.470001
68.563683	319.570007
67.972534	325.890015
67.596359	347.089996
67.77549	356.910004
68.03524	355.170013
68.142715	365.220001
67.757584	363.529999
67.515747	355.399994
66.835037	357.869995
67.479919	363.799988
67.972534	362.329987
68.48307	362.910004
68.294983	351.920013
67.712791	347.459991
67.166428	337.859985
67.50679	341.350006
67.605316	352.769989
67.462006	352.929993
67.47097	348.049988
67.676964	345.660004
66.521545	347.359985
66.521545	353.179993
66.593201	355.899994
66.852943	355.399994
67.139565	NA
67.085823	349.589996
69.101082	344.529999
69.39666	350.609985
69.074219	343.399994
69.145866	363.690002
70.399811	362.75
70.337112	366.230011
70.865562	377.640015
71.877663	379.809998
72.289673	385
72.800209	375.100006
72.961426	373.910004
73.615273	366.480011
73.00621	351.089996
72.853943	344.98999
73.677971	345.25
73.516747	340.970001
73.543617	339.600006
74.439293	341.100006
74.913994	341.529999
75.487221	348.140015
76.37394	355.01001
76.66951	355.329987
77.045685	356.880005
76.741165	342.940002
76.329155	355.589996
76.167938	354.600006
75.693237	355.679993
75.818626	355.570007
76.320198	350.600006
76.78595	355.75
77.341263	359.649994
75.863403	351.809998
74.788597	345.100006
74.699036	337.019989
74.869209	337.339996
74.340767	325.839996
75.469315	326.170013
75.961929	320.869995
75.890282	320.079987
76.257507	331.529999
77.565186	321.079987
77.565186	299.26001
80.610466	306.089996
80.655251	302.779999
80.753777	306.049988
79.052002	304.390015
77.206917	302.98999
76.570984	302.98999
76.024628	315.399994
76.400818	308.700012
75.343918	311.299988
76.356026	312.5
76.10524	315.049988
77.735359	308.73999
77.359184	317.809998
76.705338	312.600006
76.597855	NA
76.911346	315.549988
75.83654	316.809998
76.320198	317.549988
76.839691	307.540009
76.472458	308.850006
74.519897	306.529999
76.338112	305.200012
76.024628	303.700012
75.16478	313.26001
74.797562	311.23999
75.603668	315.130005
75.388695	328.910004
75.863403	341.029999
76.006714	339.029999
76.176895	337.890015
75.102081	343.450012
76.006714	338.869995
75.594711	331.100006
74.851303	328.980011
75.657402	331.660004
75.397659	325.200012
NA	317.290009
74.949821	311.640015
74.940865	315.359985
75.15583	311.350006
75.057304	320.529999
75.317047	317.25
76.329155	314.619995
78.102585	316.579987
79.240089	336.410004
80.21637	333.690002
78.899734	334.799988
78.550415	337.950012
79.338615	336.220001
79.311752	NA
80.431335	340.059998
80.279068	347.160004
79.902885	344.570007
80.870216	350.019989
81.756927	351.559998
81.344917	352.790009
81.04039	345.890015
79.840187	337.640015
80.288025	342.850006
80.413422	349.529999
79.446098	345.820007
79.329659	354.309998
79.15052	349.25
78.44294	343.75
77.618927	333.130005
74.949821	333.970001
76.633682	345
74.44825	315.230011
73.964584	310.420013
76.194801	315.730011
75.782799	323.660004
77.117348	322.309998
77.063606	334.070007
78.639992	335.48999
78.720596	NA
77.833885	334.769989
77.153175	333.299988
77.869713	346.170013
78.631035	352.049988
78.469818	357.420013
79.41922	350.98999
80.144722	343.059998
80.610466	330.929993
79.302788	335.119995
78.917648	333.350006
80.073067	328.200012
84.587257	332.299988
85.823273	329.100006
85.044044	327.170013
85.079872	345.51001
84.399162	341.839996
84.694725	326.630005
85.473969	325.600006
85.276917	321.350006
84.632034	313.559998
85.303787	310.549988
84.220024	316.529999
83.010864	309.100006
82.527206	301.540009
82.804863	304.179993
83.655754	279.179993
83.396011	257.779999
88.223679	266.130005
NA	252.479996
86.36068	267.529999
85.473969	286.940002
88.331161	305.720001
88.447594	299.299988
86.297981	289.660004
86.002411	304.700012
83.619926	300.929993
84.08567	294.079987
84.282722	300.339996
84.282722	291.209991
84.802216	287.690002
84.587257	293.350006
84.640991	300.079987
84.300636	290.23999
84.542465000000007	283.369995
83.628891	283.459991
83.082527	280.690002
82.455551	285.480011
79.858109	294.079987
80.467155	293.899994
NA	299.920013
80.610466	301.149994
80.126808	284.450012
80.073067	294.089996
80.386551	302.769989
79.83123	301.970001
79.302788	306.850006
79.177399	305.019989
79.714798	301.059998
79.41922	291.970001
79.517746	284.179993
79.392349	286.480011
82.204758	284.540009
81.4524	276.820007
81.810669	284.48999
82.285378	275.01001
77.878662	279.070007
76.570984	277.850006
76.696381	278.850006
76.320198	NA
74.833382	283.76001
74.949821	291.720001
74.009369	284.730011
74.905037	291.820007
75.19165	296.73999
74.922951	291.130005
74.967728	319.5
75.684273	316.089996
74.788597	317.660004
74.260155	332.100006
74.251198	342.769989
74.887123	344.779999
75.979851	357.720001
75.12896	358.170013
74.260155	370.829987
73.131607	352.549988
72.388199	362.220001
71.779266	347.51001
71.872948	333.630005
70.027412	333.01001
69.85878	342
69.793205	344.5
68.687752	349.929993
68.228714	342.950012
67.713455	335.070007
67.825881999999993	310.859985
68.725227	NA
70.720657	309.160004
69.746361	308.899994
69.409103	318.51001
70.3834	322.470001
68.743958	318.959991
68.631546	316.709991
68.950066	318.869995
68.987534	310.100006
69.053116	322.690002
69.85878	323.850006
69.43721	320.230011
68.612808	313.579987
68.631546	303.200012
69.053116	297.429993
67.572937	308.73999
68.584702	306.649994
69.868149	297.179993
70.224144	290.170013
70.533295	298.140015
69.081215	300.839996
67.825881999999993	349.540009
67.797775	348.170013
67.638512	341.98999
68.135033	379.570007
68.622177	370.339996
68.28492	352.450012
68.275551	355.48999
67.357468	356.410004
66.776634	347.640015
66.242645	338.690002
66.692329	335.450012
67.638512	305.5
68.200607	308.440002
68.80954	321.899994
68.275551	321.640015
67.029579	320.100006
67.479256	322.820007
68.472282	319.269989
69.811935	311.859985
69.924355	305.01001
69.980568	303.149994
69.512154	301.660004
68.753334	NA
67.797775	288.950012
67.694725	280.73999
67.301254	280.950012
67.160736	263.23999
67.404305	285.5
65.746132	279.440002
66.045914	290.540009
67.151367	289.459991
69.071854	295.200012
69.174896	294.839996
70.392769	284.959991
72.050949	299.019989
73.062706	298.329987
71.507591	299.100006
70.795601	299.679993
69.390373	300.98999
69.671417	309.579987
69.914986	307.519989
69.793205	264.769989
69.624573	310.700012
69.502792	301.019989
69.081215	294.799988
68.350494	281.829987
67.741562	261.950012
67.329369	250.559998
67.067047	262.799988
66.626747	256.880005
66.18644	252.229996
66.626747	258.779999
66.636108	259.589996
66.851585	276.589996
64.743736	271.779999
64.547005	263.910004
62.551571	260
61.605385	260.950012
60.98708	294.140015
59.075966	288.5
60.396885	314.859985
60.424988	330.899994
61.502335	334.850006
61.708435	329.899994
61.895798	337.320007
61.802116	344.279999
62.08316	346.410004
61.764645	341.399994
61.108871	341.059998
60.884029	348.160004
61.380543	351.399994
60.837193	350.51001
60.640461	331.279999
61.624119	338.730011
61.539806	344
61.108871	348.440002
60.424988	354.309998
55.328682	353.470001
54.672905	347.48999
55.272469	338.190002
55.36615	NA
56.630863	325.829987
58.176617	346
57.698837	343.920013
58.064198	347.869995
58.457664	341.170013
58.129776	350.480011
57.951778	358.48999
56.677704	359.700012
56.106239	NA
53.764187	363.059998
53.932816	357.970001
51.787491	365.149994
51.768757	366.76001
52.752422	366.600006
53.464405	376.790009
52.134121	365.709991
51.206665	348.420013
50.972458	337.029999
51.075508	332.970001
51.009933	315.380005
51.656338	319.769989
51.431503	295.390015
NA	326.089996
50.288578	316.130005
50.616467	333.869995
51.103615	332.799988
49.585964	310.119995
49.27681	300.359985
50.803829	317.690002
51.028667	334.959991
52.415165	335.350006
53.061569	338.529999
53.033466	344.970001
51.843704	347.26001
52.555687	334.399994
52.387058	344.429993
53.286407	346.049988
52.583794	347.309998
53.492508	302.26001
53.314514	NA
53.192726	298.920013
53.782925	287.589996
54.616695	291.51001
57.296005	297.040009
56.499706	296.380005
57.436527	297.459991
57.296005	308.769989
57.94241	307.019989
57.530209	312.209991
56.340446	312.890015
56.668335	321.350006
56.612125	317.220001
54.21386	307.51001
53.033466	305.799988
53.183357	312.839996
53.042835	311.809998
53.089672	308.170013
53.932816	303.769989
55.862667	307.880005
55.188156	NA
55.197521	305.640015
56.181187	302.559998
56.143715	291.230011
55.965717	294.709991
56.949383	298.769989
56.649597	297.859985
56.865067	314.73999
56.424759	319.880005
56.818226	294.790009
56.518444	285.359985
56.368549	276.540009
55.684669	276.23999
54.082706	276.589996
53.57682	284.140015
55.019527	290.920013
54.860268	283.359985
55.253735	288.959991
55.085106	289.959991
55.909508	275.429993
56.4716	269.48999
57.708202	267.470001
56.733913	273.600006
56.003189	274.019989
53.942184	264.529999
52.930416	260.420013
53.286407	267.769989
54.794693	274.829987
54.232597	278.619995
55.188156	279.859985
56.818226	289.179993
57.370953	285.880005
58.111038	291.809998
58.429558	267.779999
58.232826	274.959991
57.801888	273.200012
57.136745	272.309998
56.986855	276.059998
57.455265	268.420013
58.298401	267.700012
58.242191	266.380005
58.111038	273.359985
59.291435	271.230011
59.834789	273.26001
NA	262.75
58.766815	263.899994
56.677704	258.660004
55.797092	247.630005
57.061798	235.139999
57.174217	241.470001
56.977486	238.690002
NA	234.009995
57.061798	244.100006
56.462234	255.029999
55.150681	255.339996
54.607327	247.059998
54.354385	244.839996
52.658737	241.979996
52.209064	239.520004
50.934986	227.009995
49.754593	232.309998
49.267445	231.949997
48.714718	228.330002
48.424305	211.029999
47.440639	205.360001
48.133892	205.080002
47.731056	192.729996
46.812973	195.490005
46.827023	190.630005
52.490108	NA
52.930416	188.699997
53.258301	189.860001
52.921051	188.220001
50.513416	185.160004
50.822567	178.970001
52.995995	193.600006
52.649368	196.589996
49.27681	205.949997
50.297947	204.5
51.600132	212.880005
52.199696	217.100006
51.515816	209.259995
52.096645	213.910004
52.218433	214.919998
52.639999	225.029999
54.73	224.740005
54.580002	226.429993
54.849998	219.619995
56.150002	221.860001
55.59	223.639999
54.459999	219.759995
54.5	219.270004
54.450001	222.839996
55.290001	223.460007
54.869999	227.169998
54.27	224.550003
54.439999	234.899994
54.470001	NA
54.669998	233.100006
53.630001	230.339996
52.389999	230.059998
51.900002	238.919998
51.52	238.600006
52.009998	245.080002
52.41	253.5
52.59	252.380005
52.18	254.860001
51.380001	253.539993
51.060001	258.179993
51.290001	255.679993
52.59	260.170013
53.169998	264.880005
52.290001	228.820007
52.419998	228.039993
51.889999	235.770004
50.860001	242.259995
50.540001	241.610001
50.310001	233.850006
49.174999	234.339996
49.764999	228.320007
50.610001	230.75
50.98	233.419998
51.650002	238.300003
50.91	235.009995
50.130001	229.009995
50.580002	235
48.740002	219.619995
47.805	215.639999
48.345001	219.940002
49.195	226.830002
48.75	225.860001
50.57	220.830002
51.16	222.149994
50.470001	211.399994
50.830002	215
51.66	214.080002
51.529999	215.589996
51.810001	221.710007
52.16	225.610001
52	NA
52.43	225.009995
53.700001	220.679993
NA	229.580002
55.209999	227.449997
56.450001	231.789993
56.779999	235.539993
56.189999	247.100006
56.34	245.869995
58	245.199997
57.110001	242.809998
56.860001	244.789993
56.439999	243.490005
56.060001	246.600006
56.380001	240.619995
55.349998	241.229996
54.459999	223.210007
53.740002	228.699997
52.93	242.559998
53.040001	242.130005
52.66	240.869995
52.099998	244.690002
50.889999	243.130005
50.419998	233.029999
50.279999	231.429993
50.419998	237.720001
50.400002	240.050003
50.5	244.529999
50.799999	244.740005
53.400002	247.889999
53.77	256.959991
54.5	257.890015
55.119999	259.75
54.860001	261.970001
48.560001	256.950012
49.084999	253.5
49.005001	255.580002
48.985001	254.679993
48.955002	299.679993
49.029999	328.130005
49.685001	327.709991
49.400002	316.220001
47.415001	315.01001
45.759998	314.920013
46.724998	313.309998
47.105	317.470001
46.884998	317.220001
46.139999	326.579987
47.445	335.540009
46.744999	337.140015
46.165001	345.089996
45.689999	349.929993
44.875	346.109985
44.220001	349.350006
44.450001	352.170013
43.525002	349.98999
44.060001	359.519989
43.880001	352.220001
